Card Name,Condition,Creation Date,Custom Price,Foil,Foil/Etched,Frame Type,Language,Mana Cost,Mana Value,Quantity,Rarity,Reserved List,Scryfall Id,Set Code
Lightning Surge,,2025-10-01T23:25:05,-,,,Regular,,{3}{R}{R},5,1,R,,0452d78d-eafc-4ccb-a478-d1f46bcefffe,jud
Lightning Surge,,2025-10-01T23:35:36,-,,,Regular,,{3}{R}{R},5,1,R,,0452d78d-eafc-4ccb-a478-d1f46bcefffe,jud
Mind Harness,,2025-10-04T13:28:27,-,,,Regular,,{U},1,1,U,,5bf17780-801d-4ab8-91f4-a803ede51395,mir
Mogg Sentry,,2025-10-01T22:58:50,-,,,Regular,,{R},1,1,R,,8536ec54-cebd-4d44-8e52-42344a3e6daa,pls
Mountain,,2025-10-01T23:46:01,-,,,Regular,,,0,1,C,,44699a4f-7d5c-4cd6-88b3-818443e44e07,s99
Nantuko Blightcutter,,2025-10-01T22:27:12,-,,,Regular,,{2}{G},3,1,R,,42a6f1b6-e1ed-497a-b50e-1bfa257c18c0,tor
Parallax Inhibitor,,2025-10-04T01:45:02,-,,,Regular,,{2},2,1,R,,f758617c-f0e4-43d5-8fb4-e33eb2c5b99f,nem
Pestilence,,2025-10-01T20:46:18,-,,,Regular,,{2}{B}{B},4,1,C,,b6647e7d-b0ad-4170-8dce-ea4c89897c6a,3ed
Revered Unicorn,,2025-10-04T18:48:31,-,,,Regular,,{1}{W},2,1,U,,8c642dd2-1a3e-4b08-917e-6e8aed358b72,wth
Rhystic Cave,,2025-10-03T23:59:03,-,,,Regular,,,0,1,U,,4ae74463-4426-4ad4-b7a2-324694854245,pcy
Stand or Fall,,2025-10-01T23:41:01,-,,,Regular,,{3}{R},4,1,R,,60c34970-a106-490c-ac37-6156eb7f34ce,inv
Stand or Fall,,2025-10-01T23:41:06,-,,,Regular,,{3}{R},4,1,R,,60c34970-a106-490c-ac37-6156eb7f34ce,inv
Task Mage Assembly,,2025-10-01T23:39:52,-,,,Regular,,{2}{R},3,1,R,,258a9cdd-c626-404e-b82d-01091f11f107,pcy
Voice of All,,2025-10-04T18:57:51,-,,,Regular,,{2}{W}{W},4,1,U,,75f37536-db3d-4726-9e45-b9108247d0e6,pls
Channel,,2025-10-01T22:39:56,-,,,Regular,,{G}{G},2,1,U,,bc0cea66-7c61-4308-af2f-3622fbb82983,3ed
Common Courtesy,,2025-10-04T13:26:26,-,,,Regular,,{2}{U}{U},4,1,U,,9ad6b646-a2b2-4817-856c-580a5953d87e,ugl
Crippling Fear,,2025-10-01T20:40:46,-,,,Regular,,{2}{B}{B},4,1,R,,99598781-a15a-43ed-90d8-10c21400c97d,pw24
Dread of Night,,2025-10-01T20:43:22,-,,,Regular,,{B},1,1,U,,d08586d4-8163-454c-b8d8-c5034c4aee6c,tmp
Forest,,2025-10-01T22:48:37,-,,,Regular,,,0,1,C,,ba7f7bc6-54b0-41db-9c78-8eca7e49fa59,s99
Fountain of Cho,,2025-10-03T23:57:08,-,,,Regular,,,0,1,U,,41f352c3-4b63-4174-b2b4-6c19fb8c06ff,mmq
Fountain of Cho,,2025-10-03T23:57:09,-,,,Regular,,,0,1,U,,41f352c3-4b63-4174-b2b4-6c19fb8c06ff,mmq
Gerrymandering,,2025-10-01T22:41:03,-,,,Regular,,{2}{G},3,1,U,,aea8ab0f-6898-4312-9989-915d6357515f,ugl
Ice Floe,,2025-10-03T23:55:00,-,,,Regular,,,0,1,U,,0550a334-f185-4f1f-8759-d320b154c62f,5ed
Impatience,,2025-10-01T23:40:24,-,,,Regular,,{2}{R},3,1,R,,11443908-358f-4886-a2da-9b98002a3a3a,7ed
Last Rites,,2025-10-01T20:39:56,-,,,Regular,,{2}{B},3,1,C,,0b140a36-6686-4781-a432-cb2ef58afa81,ody
Millstone,,2025-10-04T01:45:10,-,,,Regular,,{2},2,1,R,,1da21381-38bf-49d0-98d3-81eb9c99ce82,7ed
Mindslicer,,2025-10-01T19:40:29,-,,,Regular,,{2}{B}{B},4,1,R,,e93e4486-aaf3-4f56-ab34-1ff1aeebb021,dmr
Phantom Nantuko,,2025-10-01T22:26:20,-,,,Regular,,{2}{G},3,1,R,,66f8ca45-b60f-4bb9-9f7e-1b5e13478f22,jud
Phyrexian Splicer,,2025-10-04T01:44:59,-,,,Regular,,{2},2,1,U,,b1e9061a-b9e6-49ec-bc7e-c18557da9fd5,tmp
Planar Overlay,,2025-10-04T13:19:44,-,,,Regular,,{2}{U},3,1,R,,1315fef0-234e-44f5-a7a3-bf3db78943c3,pls
Spore Flower,,2025-10-01T22:17:39,-,,,Regular,,{G}{G},2,1,U,,f9681dc0-d0fc-4d5b-a23c-63ec1cc8343d,fem
Tidehollow Sculler,,2025-10-03T20:14:07,-,,,Regular,,{W}{B},2,1,S,,b1eecfbd-00c6-435c-9d16-70db2d6872a7,tsr
Vibrating Sphere,,2025-10-04T01:59:50,-,,,Regular,,{4},4,1,R,,48f93ded-ecf6-4a70-8ca3-a9c0c3201c21,ice
Vibrating Sphere,,2025-10-04T01:59:55,-,,,Regular,,{4},4,1,R,,48f93ded-ecf6-4a70-8ca3-a9c0c3201c21,ice
Amber Prison,,2025-10-04T02:01:08,-,,,Regular,,{4},4,1,R,,db90a5e7-8238-442a-a6a4-78c59a6adb3d,6ed
Angel of Retribution,,2025-10-04T20:43:12,-,,,Regular,,{6}{W},7,1,R,,7f3215ba-e492-4cfd-aa16-0da4818eed1b,tor
Angel of Retribution,,2025-10-04T20:43:13,-,,,Regular,,{6}{W},7,1,R,,7f3215ba-e492-4cfd-aa16-0da4818eed1b,tor
Arboreal Grazer,,2025-10-01T22:09:29,-,,,Regular,,{G},1,1,C,,bbed5933-836f-4a78-af53-c7e68a231279,rvr
Bloated Toad,,2025-10-01T22:21:46,-,,,Regular,,{2}{G},3,1,U,,9686f1a8-035e-415e-9a06-933d6ce1cd5c,ulg
Bone Shards,,2025-10-01T20:34:39,-,,,Regular,,{B},1,1,C,,15299d85-ee28-41a3-9952-f50e8e1d40eb,mh2
Bone Shards,,2025-10-01T20:35:31,-,,,Regular,,{B},1,1,C,,15299d85-ee28-41a3-9952-f50e8e1d40eb,mh2
Bone Shards,,2025-10-01T20:35:33,-,,,Regular,,{B},1,1,C,,15299d85-ee28-41a3-9952-f50e8e1d40eb,mh2
Broken Fall,,2025-10-01T22:44:43,-,,,Regular,,{2}{G},3,1,C,,5e0d799a-457b-46a3-a112-719ec2e4fffa,brb
Curfew,,2025-10-01T21:13:27,-,,,Regular,,{U},1,1,C,,49ee9af3-d61c-4964-88a6-6e8ad6a6a29a,usg
Curfew,,2025-10-01T21:13:44,-,,,Regular,,{U},1,1,C,,49ee9af3-d61c-4964-88a6-6e8ad6a6a29a,usg
Curfew,,2025-10-01T21:15:16,-,,,Regular,,{U},1,1,C,,49ee9af3-d61c-4964-88a6-6e8ad6a6a29a,usg
Forest,,2025-10-01T21:10:41,-,,,Regular,,,0,1,C,,24788990-42ff-4b2b-8d01-fa2d0ec66a03,inv
Forest,,2025-10-01T22:49:57,-,,,Regular,,,0,1,C,,24788990-42ff-4b2b-8d01-fa2d0ec66a03,inv
Forest,,2025-10-01T21:10:38,-,,,Regular,,,0,1,C,,c1973049-2d42-4091-9703-189ba374254d,mmq
Forest,,2025-10-01T22:50:43,-,,,Regular,,,0,1,C,,c1973049-2d42-4091-9703-189ba374254d,mmq
Forest,,2025-10-01T22:49:54,-,,,Regular,,,0,1,C,,4d8edfee-7837-450a-bcf3-a7bb25670056,ons
Forest,,2025-10-01T22:50:22,-,,,Regular,,,0,1,C,,4d8edfee-7837-450a-bcf3-a7bb25670056,ons
Forest,,2025-10-01T22:48:44,-,,,Regular,,,0,1,C,,a1414475-5658-43c0-bf59-f6a44e51e920,s99
Havoc Demon,,2025-10-01T19:50:32,-,,,Regular,,{5}{B}{B},7,1,R,,6477802a-349d-41e1-b050-58da0d806abf,lgn
Island,,2025-10-01T21:13:41,-,,,Regular,,,0,1,C,,3f891c3f-82e2-4f9d-ae4b-443fce0bdd71,tmp
Island,,2025-10-01T21:15:10,-,,,Regular,,,0,1,C,,3f891c3f-82e2-4f9d-ae4b-443fce0bdd71,tmp
Mystic Crusader,,2025-10-04T18:52:16,-,,,Regular,,{1}{W}{W},3,1,R,,27ce1baf-8a89-4884-b0f7-19311bfc8c4c,ody
Persuasion,,2025-10-04T18:30:07,-,,,Regular,,{3}{U}{U},5,1,R,,7db5d930-23b4-4726-8f5c-3c690b36f4a4,ody
Prismatic Boon,,2025-10-11T18:50:55,-,,,Regular,,{X}{W}{U},2,1,U,,fb774a9b-d29f-4f41-9fb8-a0189205e16f,mir
Spatula of the Ages,,2025-10-04T02:02:18,-,,,Regular,,{4},4,1,U,,777d1435-bde3-46f7-a35d-2a663e05fb97,ugl
Stitch in Time,,2025-10-03T23:37:25,-,,,Regular,,{1}{U}{R},3,1,R,,d0a8ddf5-7176-44a8-aada-4419595a1fbe,rvr
Stitch in Time,,2025-10-03T23:37:38,-,,,Regular,,{1}{U}{R},3,1,R,,d0a8ddf5-7176-44a8-aada-4419595a1fbe,rvr
Undertaker,,2025-10-01T19:20:58,-,,,Regular,,{1}{B},2,1,C,,f615f531-e8af-4f7b-a4ea-fb962149093f,mmq
Vile Requiem,,2025-10-01T20:46:11,-,,,Regular,,{2}{B}{B},4,1,U,,2be44b37-2383-4bf4-ba30-d8d4e2cb8939,usg
Bedlam Reveler,,2025-10-01T23:15:24,-,,,Regular,,{6}{R}{R},8,1,S,,526682f2-011c-4cab-9115-ef605489ee01,tsr
Debt to the Deathless,,2025-10-03T20:14:04,-,,,Regular,,{X}{W}{W}{B}{B},4,1,U,,4507bd96-60b7-4c66-a2f5-eb1d0af972dd,rvr
Desperate Research,,2025-10-01T20:36:38,-,,,Regular,,{1}{B},2,1,R,,6a42ac7e-4a27-488c-a2e7-338b18103b02,inv
Exquisite Firecraft,,2025-10-01T23:26:30,-,,,Regular,,{1}{R}{R},3,1,S,,4f7109a9-9eec-48fe-9081-5a0424f255ce,tsr
Eye of Yawgmoth,,2025-10-04T01:57:03,-,,,Regular,,{3},3,1,R,,9c258aa1-cd9f-45e9-b478-d689b78850cd,nem
Flametongue Kavu,,2025-10-01T23:12:06,-,,,Regular,,{3}{R},4,1,U,,5f601db5-e522-48d2-a0df-ff3192f8d38d,dmr
Goblin Charbelcher,,2025-10-04T02:00:03,-,,,Regular,,{4},4,1,R,,7aa8567a-c7bb-4bb4-a9dc-e0eb898812e4,brr
Goblin Charbelcher,,2025-10-04T02:00:07,-,,,Regular,,{4},4,1,R,,7aa8567a-c7bb-4bb4-a9dc-e0eb898812e4,brr
Harsh Judgment,,2025-10-04T21:42:05,-,,,Regular,,{2}{W}{W},4,1,R,,34c78dee-ab45-4638-b89a-10686145b19a,inv
Legacy's Allure,,2025-10-04T13:23:47,-,,,Regular,,{U}{U},2,1,U,,649a89c5-71bd-4fee-ae35-78081e4e0353,tmp
Levitation,,2025-10-04T13:26:29,-,,,Regular,,{2}{U}{U},4,1,U,,6f05d944-1800-4542-a496-62504efc5292,7ed
Longbow Archer,,2025-10-04T18:49:43,-,,,Regular,,{W}{W},2,1,U,,e2ee185d-f5ae-4b1d-90a4-840182f87ab8,vis
Masked Gorgon,,2025-10-01T19:45:46,-,,,Regular,,{4}{B},5,1,R,,0d62728b-b834-4fa8-aed5-6348033ee69c,jud
Masked Gorgon,,2025-10-01T19:45:49,-,,,Regular,,{4}{B},5,1,R,,0d62728b-b834-4fa8-aed5-6348033ee69c,jud
"Mishra, Eminent One",,2025-10-03T20:10:47,-,,,Regular,,{2}{U}{B}{R},5,1,M,,7f5b1daa-ec45-48de-9496-6ca5b491a0dc,brc
"Mishra, Eminent One",,2025-10-03T20:10:53,-,,,Regular,,{2}{U}{B}{R},5,1,M,,7f5b1daa-ec45-48de-9496-6ca5b491a0dc,brc
Pallimud,,2025-10-01T23:05:55,-,,,Regular,,{2}{R},3,1,R,,61adc314-cfb2-4fdd-925c-cc1dc4692992,tmp
Pegasus Stampede,,2025-10-04T21:31:35,-,,,Regular,,{1}{W},2,1,U,,41732aa9-490e-43bc-9370-74ed4af9d0fb,ath
Pestilence Rats,,2025-10-01T19:32:20,-,,,Regular,,{2}{B},3,1,C,,bff7f6a6-0e90-4eb4-b76e-d98454975fb6,ice
Pestilence Rats,,2025-10-01T19:32:21,-,,,Regular,,{2}{B},3,1,C,,bff7f6a6-0e90-4eb4-b76e-d98454975fb6,ice
Pestilence Rats,,2025-10-01T19:32:37,-,,,Regular,,{2}{B},3,1,C,,bff7f6a6-0e90-4eb4-b76e-d98454975fb6,ice
Plains,,2025-10-04T23:15:49,-,,,Regular,,,0,1,C,,f7700d87-36e0-4ec1-badb-db0149d05f63,s99
Plains,,2025-10-04T23:15:53,-,,,Regular,,,0,1,C,,f7700d87-36e0-4ec1-badb-db0149d05f63,s99
Planeswalker's Mirth,,2025-10-04T21:39:01,-,,,Regular,,{2}{W},3,1,R,,0205d094-c846-4aa0-ade8-2a52c57b11da,pls
Step Through,,2025-10-04T13:21:20,-,,,Regular,,{3}{U}{U},5,1,C,,c5688978-1744-4986-bda3-09629541b827,mh2
Step Through,,2025-10-04T13:21:25,-,,,Regular,,{3}{U}{U},5,1,C,,c5688978-1744-4986-bda3-09629541b827,mh2
Sunscape Master,,2025-10-04T18:58:58,-,,,Regular,,{2}{W}{W},4,1,R,,ebb7203d-529d-45d2-8e03-cd342c153f38,inv
Alexi's Cloak,,2025-10-04T13:30:31,-,,,Regular,,{1}{U},2,1,C,,457a5613-d1d4-4112-8484-f40120079b7b,pcy
Alexi's Cloak,,2025-10-04T13:31:04,-,,,Regular,,{1}{U},2,1,C,,457a5613-d1d4-4112-8484-f40120079b7b,pcy
Baton of Morale,,2025-10-04T01:45:32,-,,,Regular,,{2},2,1,U,,8bc29872-b1a2-4851-9eca-f3e67ae6e14c,ice
Baton of Morale,,2025-10-04T01:55:46,-,,,Regular,,{2},2,1,U,,8bc29872-b1a2-4851-9eca-f3e67ae6e14c,ice
Baton of Morale,,2025-10-04T01:55:50,-,,,Regular,,{2},2,1,U,,8bc29872-b1a2-4851-9eca-f3e67ae6e14c,ice
Baton of Morale,,2025-10-04T01:55:53,-,,,Regular,,{2},2,1,U,,8bc29872-b1a2-4851-9eca-f3e67ae6e14c,ice
Bronze Calendar,,2025-10-04T02:01:11,-,,,Regular,,{4},4,1,U,,21943fe2-3eeb-441a-a3ae-99866c6e76bd,ugl
Calibrated Blast,,2025-10-01T23:23:03,-,,,Regular,,{2}{R},3,1,R,,70d81763-46c0-4e5e-9292-04a8aa461682,mh2
Calibrated Blast,,2025-10-01T23:23:06,-,,,Regular,,{2}{R},3,1,R,,70d81763-46c0-4e5e-9292-04a8aa461682,mh2
Cantivore,,2025-10-04T18:51:53,-,,,Regular,,{1}{W}{W},3,1,R,,b5243fc3-176b-44a3-9f1a-ab069a08757a,ody
Cephalid Inkshrouder,,2025-10-04T10:17:14,-,,,Regular,,{2}{U},3,1,U,,2c3e8c80-690b-4d79-9dee-99d1a3876160,jud
Clay Pigeon,,2025-10-04T00:08:04,-,,,Regular,,{3},3,1,U,,4dfacc30-0acc-4b2d-bc7b-6ff72afc1077,ugl
Day of the Dragons,,2025-10-04T13:28:01,-,,,Regular,,{4}{U}{U}{U},7,1,R,,366a934c-eb01-48c6-8393-c2fe0708ff91,scg
Exalted Angel,,2025-10-04T20:43:15,-,foil,foil,Regular,,{4}{W}{W},6,1,R,,788d404d-b866-4f29-a716-d2f1eb925111,p30a
Krosan Wayfarer,,2025-10-01T22:12:12,-,,,Regular,,{G},1,1,C,,5356e684-c2fc-465e-a16c-7300824d2a8d,jud
Last Stand,,2025-10-03T20:13:44,-,,,Regular,,{W}{U}{B}{R}{G},5,1,R,,7dc3d054-6266-4ce0-89ed-f8b170794f2e,apc
Obsidian Acolyte,,2025-10-04T18:45:44,-,,,Regular,,{1}{W},2,1,C,,868efcee-bb13-4b6f-b81b-99408685e4c4,inv
Obsidian Acolyte,,2025-10-04T18:45:47,-,,,Regular,,{1}{W},2,1,C,,868efcee-bb13-4b6f-b81b-99408685e4c4,inv
Psychic Trance,,2025-10-01T21:01:11,-,,,Regular,,{2}{U}{U},4,1,R,,d5e55695-16cc-4373-8078-959f1ded4c6d,ons
Psychic Trance,,2025-10-04T11:37:35,-,,,Regular,,{2}{U}{U},4,1,R,,d5e55695-16cc-4373-8078-959f1ded4c6d,ons
Reclamation Sage,,2025-10-01T22:23:01,-,,,Regular,,{2}{G},3,1,S,,c6fba2e4-ea27-4ef0-9b27-bc61a7c6b0ab,tsr
Rishadan Brigand,,2025-10-04T10:21:43,-,,,Regular,,{4}{U},5,1,R,,3dd13408-b4db-42e7-bf3c-d46716538a7c,plst
Rubinia Soulsinger,,2025-10-03T20:10:32,-,,,Regular,,{2}{G}{W}{U},5,1,R,,c87cecd6-ea9d-4515-890c-262bb15e9f37,chr
Saber Ants,,2025-10-01T22:28:44,-,,,Regular,,{3}{G},4,1,U,,e9269f52-1002-475d-a0f3-d652630591ca,mmq
Saber Ants,,2025-10-01T22:29:27,-,,,Regular,,{3}{G},4,1,U,,e9269f52-1002-475d-a0f3-d652630591ca,mmq
Sacred Mesa,,2025-10-04T21:37:32,-,,,Regular,,{2}{W},3,1,S,,c76e4cc6-6e69-4787-9425-7a35e06c0b69,tsb
Shivan Oasis,,2025-10-04T00:03:33,-,,,Regular,,,0,1,U,,9841f7e8-162c-44a3-96f3-af944fce15d1,inv
Somberwald Sage,,2025-10-01T22:21:16,-,,,Regular,,{2}{G},3,1,U,,76c27566-a1a0-4a45-a5ed-34da78388667,inr
Squeeze,,2025-10-04T13:26:41,-,,,Regular,,{3}{U},4,1,R,,bbe63220-992b-459c-81ca-d4e2de273ce1,mmq
Stalking Assassin,,2025-10-03T23:40:44,-,,,Regular,,{1}{U}{B},3,1,R,,ff8cc71f-3070-497f-908f-35aa13a8a857,inv
Zoologist,,2025-10-01T22:28:53,-,,,Regular,,{3}{G},4,1,R,,be645675-d263-42c4-9e71-f98cf4c2aab5,ody
Alaborn Musketeer,,2025-10-04T18:45:04,-,,,Regular,,{1}{W},2,1,C,,4776a9ed-dbc6-44d2-9761-b2d09ff34008,p02
Alaborn Musketeer,,2025-10-04T18:45:08,-,,,Regular,,{1}{W},2,1,C,,4776a9ed-dbc6-44d2-9761-b2d09ff34008,p02
An-Havva Constable,,2025-10-01T22:25:10,-,,,Regular,,{1}{G}{G},3,1,R,,42c5a793-a777-44f9-a977-d16d26d3f852,hml
Ancient Spider,,2025-10-03T23:36:32,-,,,Regular,,{2}{G}{W},4,1,R,,75ca99de-57e7-47c4-b40a-6e41e3b18069,pls
Aven Mindcensor,,2025-10-04T18:51:23,-,foil,foil,Regular,,{2}{W},3,1,R,,508c8a22-a11a-42e3-9968-b0ced52ed3f5,plg21
Collapsing Borders,,2025-10-01T23:40:41,-,,,Regular,,{3}{R},4,1,R,,cc019633-788e-4095-9610-6c0a432f7656,inv
Collapsing Borders,,2025-10-01T23:40:57,-,,,Regular,,{3}{R},4,1,R,,cc019633-788e-4095-9610-6c0a432f7656,inv
Diamond Lion,,2025-10-04T00:06:22,-,,,Regular,,{2},2,1,R,,b4310ee5-a65d-4113-a57c-bb121601e963,mh2
Forest,,2025-10-01T22:48:40,-,,,Regular,,,0,1,C,,b6e1c2e9-5572-4242-985d-f509d628092b,3ed
Goblin Trenches,,2025-10-03T23:35:31,-,,,Regular,,{1}{R}{W},3,1,R,,2100844c-6a41-40f5-b7f8-9b426d5a6945,apc
Kirtar's Wrath,,2025-10-04T21:31:19,-,,,Regular,,{4}{W}{W},6,1,R,,b5a0c4e6-d50e-42e8-b062-8f6ef5950ab7,ody
Master of Etherium,,2025-10-04T10:14:04,-,,,Regular,,{2}{U},3,1,R,,90f52cb2-3c34-4935-91b0-9ef51e6f5817,brc
Master of Etherium,,2025-10-04T10:14:08,-,,,Regular,,{2}{U},3,1,R,,90f52cb2-3c34-4935-91b0-9ef51e6f5817,brc
Misinformation,,2025-10-01T20:28:56,-,,,Regular,,{B},1,1,U,,2f8638df-7915-4867-882a-95439486bd7b,all
Mudhole,,2025-10-01T23:22:39,-,,,Regular,,{2}{R},3,1,R,,993d31bc-7355-4dfc-ac4e-ababaa0dc529,ody
Pestilence,,2025-10-01T20:46:44,-,,,Regular,,{2}{B}{B},4,1,C,,2f1f5630-647f-4789-8506-e7fafcbdd671,usg
Pestilence,,2025-10-01T20:46:50,-,,,Regular,,{2}{B}{B},4,1,C,,2f1f5630-647f-4789-8506-e7fafcbdd671,usg
Planeswalker's Mischief,,2025-10-04T13:25:37,-,,,Regular,,{2}{U},3,1,R,,79aa232c-3f16-4c68-99dc-09a7aeef477b,pls
Planeswalker's Mischief,,2025-10-04T13:25:41,-,,,Regular,,{2}{U},3,1,R,,79aa232c-3f16-4c68-99dc-09a7aeef477b,pls
Planeswalker's Scorn,,2025-10-01T20:44:14,-,,,Regular,,{2}{B},3,1,R,,8ed08376-836f-4313-83d0-481895ead9da,pls
Saproling Symbiosis,,2025-10-01T22:42:11,-,,,Regular,,{3}{G},4,1,R,,8253dab6-d6a7-4a1c-b5f6-5a2ee051a128,dmr
Stormscape Master,,2025-10-04T10:19:30,-,,,Regular,,{2}{U}{U},4,1,R,,9b704165-4587-48f1-8830-c5a07ec666cc,inv
Sunken Field,,2025-10-04T13:31:44,-,,,Regular,,{1}{U},2,1,U,,9211ee02-e854-4414-92b1-65a7af29f0b9,pcy
Thopter Shop,,2025-10-04T01:56:41,-,,,Regular,,{3},3,1,R,,e72a798b-8dab-41f4-9c2d-1d461e1b46c5,brc
Thopter Shop,,2025-10-04T01:56:47,-,,,Regular,,{3},3,1,R,,e72a798b-8dab-41f4-9c2d-1d461e1b46c5,brc
Thran Foundry,,2025-10-04T00:12:45,-,,,Regular,,{1},1,1,U,,9cdc0d42-d96f-490f-87cb-3577dfdce807,uds
Vengeful Dead,,2025-10-01T19:40:52,-,,,Regular,,{3}{B},4,1,C,,7c11c11d-9809-4031-8cbc-21aef07d7f1f,scg
Charm School,,2025-10-04T23:12:57,-,,,Regular,,{2}{W},3,1,U,,93b690ef-9fcb-42be-bbee-6aad516534a5,ugl
Dragon Mage,,2025-10-01T23:15:08,-,,,Regular,,{5}{R}{R},7,1,R,,416cfb3f-237b-4516-824e-230e0db64a5d,c16
Forest,,2025-10-01T22:50:39,-,,,Regular,,,0,1,C,,98c4806b-a31a-4026-9876-eab4d0d1694b,mmq
Forget,,2025-10-04T11:41:07,-,,,Regular,,{U}{U},2,1,R,,df3115a9-ad65-4213-9320-6f39c11676f3,hml
Foundry Inspector,,2025-10-04T00:07:30,-,,,Regular,,{3},3,1,U,,2c9f8526-c9ef-480c-a20e-777abf50d29f,brr
Foundry Inspector,,2025-10-04T00:07:37,-,,,Regular,,{3},3,1,U,,2c9f8526-c9ef-480c-a20e-777abf50d29f,brr
Legion Warboss,,2025-10-01T23:05:59,-,,,Regular,,{2}{R},3,1,R,,adb92497-7d76-474e-ae30-143b513ad2a4,rvr
Pure Reflection,,2025-10-04T21:39:10,-,,,Regular,,{2}{W},3,1,R,,bbff85a6-a51b-424e-a86b-da52c9b3a9da,inv
Rivalry,,2025-10-01T23:39:37,-,,,Regular,,{2}{R},3,1,R,,3b79677b-d5b9-47c7-a5f5-45446d5cddff,ulg
Serra Angel,,2025-10-04T20:42:20,-,foil,foil,Regular,,{3}{W}{W},5,1,R,,978c9a84-c316-4d12-912d-d75ea43f06c3,p30a
Sibilant Spirit,,2025-10-04T11:25:28,-,,,Regular,,{5}{U},6,1,R,,fd219fee-45d2-4d68-911e-9ecdc3a6e81c,6ed
Skirk Alarmist,,2025-10-01T23:02:56,-,,,Regular,,{1}{R},2,1,R,,fd1c1d41-8666-4c1d-9498-0e259472958d,lgn
Soltari Visionary,,2025-10-04T18:55:27,-,,,Regular,,{1}{W}{W},3,1,C,,1a3ae384-7b60-4264-9dc1-1613917168ca,exo
Sunken Hollow,,2025-10-01T21:11:01,-,,,Regular,,,0,1,R,,ebafcb7f-e66c-4f7d-a7d9-ca4b4c0eee9d,brc
Sunstone,,2025-10-04T01:57:14,-,,,Regular,,{3},3,1,U,,3c1c67fa-ff88-4a61-b8a5-8a872b3dc44f,ice
Well-Laid Plans,,2025-10-04T13:25:43,-,,,Regular,,{2}{U},3,1,R,,1c55eb8f-925a-42c1-9e48-d7f99cab3b01,inv
Zealous Conscripts,,2025-10-01T21:03:01,-,,,Regular,,{4}{R},5,1,S,,2576152c-d8c1-4412-89db-6e21295c9b18,tsr
Angelic Renewal,,2025-10-04T21:34:34,-,,,Regular,,{1}{W},2,1,C,,7dddde7d-8565-45a7-a1db-f2dea2a6a3ba,wth
Angelic Renewal,,2025-10-04T21:34:40,-,,,Regular,,{1}{W},2,1,C,,7dddde7d-8565-45a7-a1db-f2dea2a6a3ba,wth
Angelic Renewal,,2025-10-04T21:34:42,-,,,Regular,,{1}{W},2,1,C,,7dddde7d-8565-45a7-a1db-f2dea2a6a3ba,wth
Clickslither,,2025-10-01T23:10:44,-,,,Regular,,{1}{R}{R}{R},4,1,R,,bf1c3f62-f275-46e1-8c26-c219683effb1,lgn
Clickslither,,2025-10-01T23:10:49,-,,,Regular,,{1}{R}{R}{R},4,1,R,,bf1c3f62-f275-46e1-8c26-c219683effb1,lgn
Daring Apprentice,,2025-10-04T10:14:31,-,,,Regular,,{1}{U}{U},3,1,R,,0344006b-990e-46a0-a6d4-ace88af66b46,6ed
Duress,,2025-10-01T20:34:44,-,,,Regular,,{B},1,1,C,,15c8d82e-6e65-4d36-bf09-b24dde016581,7ed
Emperor Crocodile,,2025-10-01T22:28:06,-,,,Regular,,{3}{G},4,1,R,,9ccba208-1e24-45bb-a556-a3eb936efb10,uds
Emperor Crocodile,,2025-10-01T22:28:14,-,,,Regular,,{3}{G},4,1,R,,9ccba208-1e24-45bb-a556-a3eb936efb10,uds
Emperor Crocodile,,2025-10-01T22:28:16,-,,,Regular,,{3}{G},4,1,R,,9ccba208-1e24-45bb-a556-a3eb936efb10,uds
Emperor Crocodile,,2025-10-01T22:28:20,-,,,Regular,,{3}{G},4,1,R,,9ccba208-1e24-45bb-a556-a3eb936efb10,uds
Get a Life,,2025-10-04T20:47:12,-,,,Regular,,{W},1,1,U,,2757b582-d995-45f9-9482-0792b0f0784d,ugl
Innocent Blood,,2025-10-01T20:35:56,-,,,Regular,,{B},1,1,C,,d26af8f6-df64-4027-880c-f2fae2d8103f,ody
Innocent Blood,,2025-10-01T20:36:01,-,,,Regular,,{B},1,1,C,,d26af8f6-df64-4027-880c-f2fae2d8103f,ody
Memory Lapse,,2025-10-01T21:13:24,-,,,Regular,,{1}{U},2,1,C,,6c8b5df3-6153-470e-be9c-f38d3cf66081,hml
Memory Lapse,,2025-10-01T21:14:14,-,,,Regular,,{1}{U},2,1,C,,6c8b5df3-6153-470e-be9c-f38d3cf66081,hml
Memory Lapse,,2025-10-04T11:32:48,-,,,Regular,,{1}{U},2,1,C,,2d85cc30-ccae-4af8-834a-f7870dace679,7ed
Memory Lapse,,2025-10-04T11:32:55,-,,,Regular,,{1}{U},2,1,C,,2d85cc30-ccae-4af8-834a-f7870dace679,7ed
Noble Panther,,2025-10-03T23:36:28,-,,,Regular,,{1}{G}{W},3,1,R,,3f327818-8222-4295-8cef-118757b34d17,inv
Quicksand,,2025-10-03T23:55:38,-,,,Regular,,,0,1,U,,11370658-8d80-4d2f-afa5-ec6df6dee369,vis
Quicksand,,2025-10-03T23:56:21,-,,,Regular,,,0,1,U,,11370658-8d80-4d2f-afa5-ec6df6dee369,vis
Saprazzan Bailiff,,2025-10-04T10:22:59,-,,,Regular,,{3}{U}{U},5,1,R,,a9f50964-1b57-426a-ac46-c90c045c7e40,mmq
